logFC	AveExpr	t	P.Value	adj.P.Val	B
6456	0.886006778122088	2.53639982434052	6.59729731153596	5.39287361814644e-05	0.00737967170464356	2.32358862662849
9930	2.09998487854622	2.97882111315802	6.59114775063612	5.43558544836661e-05	0.00739462130323699	2.31601968399326
10450	0.797534551768459	1.83955398490704	6.58367436045249	5.48798310201848e-05	0.00741949493426528	2.30681380215623
3276	1.34677763046807	2.41626327152217	6.57947598960379	5.51765732548636e-05	0.00741949493426528	2.3016385201018
22534	1.16078791444309	2.31513098204921	6.56902659973394	5.59226702421138e-05	0.00745561860210473	2.28874630644302
5198	0.865201665384784	1.34906207019416	6.56308165778259	5.6351989285433e-05	0.00745561860210473	2.2814043282189
10316	1.50284845431049	2.46837343599834	6.55823844173056	5.67043705043295e-05	0.00745561860210473	2.2754190890282
12882	-1.05229755053914	0.870289917275843	-6.55792599879466	5.67271844806146e-05	0.00745561860210473	2.27503285261138
6390	0.992419398595985	2.22665059700211	6.52365174632747	5.92908707585367e-05	0.00751925251482731	2.23257528796867
4479	-2.3957156069706	2.8590313033726	-6.51350336583431	6.00736971458134e-05	0.00751925251482731	2.21997024133256
9869	1.04722263441268	1.87814390041028	6.51194268401624	6.01950693074904e-05	0.00751925251482731	2.21803039239583
1303	-2.5942673349096	4.30219306359128	-6.51146823585854	6.02320188304361e-05	0.00751925251482731	2.21744060504094
22208	1.2397327535148	2.28669673422691	6.50059322871023	6.10856834469751e-05	0.00751925251482731	2.20391263431583
12046	2.23243887847931	1.80240849726181	6.49274063110367	6.17101915596799e-05	0.00751925251482731	2.19413338796999
5485	4.63276168009178	5.06496398852696	6.49227929852446	6.1747093984656e-05	0.00751925251482731	2.19355857947968
13183	0.923727580138359	2.0663580267902	6.48862739853592	6.20400527111293e-05	0.00751925251482731	2.18900728136514
1771	-1.36564660999189	2.61704139416634	-6.48702258773206	6.21692650852402e-05	0.00751925251482731	2.187006602261
9933	1.59016156561734	1.89998898113986	6.48600086978063	6.22516802972776e-05	0.00751925251482731	2.18573264997074
9051	1.28897571443429	2.27543375063709	6.48555849305145	6.22874003781256e-05	0.00751925251482731	2.18518101394662
13160	1.42130266669438	3.18831240897209	6.48289440611844	6.25029814501608e-05	0.00751925251482731	2.18185832411416
13098	0.723422594099945	1.59105340005858	6.4810820725635	6.2650096675486e-05	0.00751925251482731	2.17959734607224
5367	-0.968165580369212	0.654052836433008	-6.47605545978413	6.30600836824547e-05	0.00751925251482731	2.17332381459593
4941	0.992613567612813	1.65501237405179	6.4752079064392	6.31294970354874e-05	0.00751925251482731	2.17226564097008
11873	1.58817332345543	1.3098952482048	6.47336208411792	6.32809519327366e-05	0.00751925251482731	2.16996075181515
19317	0.890234796287921	1.78125570246223	6.46798767815107	6.37241689739821e-05	0.00751925251482731	2.1632467886145
4481	-1.93639482451609	2.5468665626832	-6.46639487885341	6.38561652069653e-05	0.00751925251482731	2.16125615538599
