logFC	AveExpr	t	P.Value	adj.P.Val	B
3651	1.28434682721806	2.92550305174774	3.42607212226529	0.00581752693737247	0.0950367674901733	-2.20472026596398
2182	1.38094552325097	3.06093666262841	3.42326224773944	0.00584617202635705	0.0950839961291199	-2.20945904510027
3791	0.846802864405205	2.71972465350462	3.41706959612064	0.00590981448375124	0.0956975222544279	-2.21990420025878
1945	0.966987300377297	2.16716456443648	3.40995444461177	0.00598381539745653	0.0964726919100853	-2.23190769843718
1571	0.560698370486621	1.83162705793169	3.40014097443999	0.00608744184180491	0.0977166751301902	-2.24846739920551
958	-0.410714511871178	1.23018497470774	-3.38774155307075	0.00622101028281381	0.0983026995968056	-2.2693972673559
1975	1.08808183329708	2.54325167059801	3.38707018716799	0.00622832746327351	0.0983026995968056	-2.27053071636033
400	0.493847371137742	1.39186103078128	3.3853631067726	0.00624697257682635	0.0983026995968056	-2.27341282654066
2515	0.795397689128342	1.29586806988862	3.38520154781494	0.00624874011902838	0.0983026995968056	-2.2736855977549
2366	1.24103099609924	2.7004818377484	3.38430596691892	0.00625854755290336	0.0983026995968056	-2.2751976905952
1206	0.527211038324543	1.7202038737639	3.38019516921649	0.00630376725594159	0.0983026995968056	-2.28213879631854
2042	0.47282978944752	1.35256922178131	3.37960104395579	0.0063103303912359	0.0983026995968056	-2.2831420426433
2833	1.06604523893454	2.56175515243434	3.3712892656717	0.00640288552675813	0.0987798150016014	-2.29717902886146
953	-0.794413059993565	0.999144559083651	-3.37097780119278	0.00640638071267894	0.0987798150016014	-2.29770509057182
333	0.528151570695427	2.2249385089178	3.36965709746626	0.00642122307702717	0.0987798150016014	-2.299935797914
1310	0.535247433536062	1.49155659402944	3.36550001107392	0.0064681715652843	0.0990891677138159	-2.30695772516622
2554	1.71511439149573	2.61350383888144	3.3618767815134	0.00650937744610395	0.0993083534339495	-2.3130784856803
2902	0.950173323954751	2.27223485666407	3.35871651904174	0.00654553750103101	0.0994077016385261	-2.31841759786806
2889	0.813775822342713	1.37272788115851	3.35400359717681	0.0065998455558572	0.0994077016385261	-2.32638061645795
3501	-0.801097438054645	1.38141374207657	-3.35274356104987	0.00661444320414465	0.0994077016385261	-2.32850974401994
3376	-0.903236678170946	1.61820849646276	-3.3519554719356	0.00662359008750743	0.0994077016385261	-2.32984143855739
1122	-0.39675813288418	1.12408970466012	-3.34802375665973	0.00666941689908932	0.0996902315442825	-2.33648552997349
151	0.446070499013926	1.46930052570828	3.33822249316939	0.00678507473475623	0.101010064196452	-2.35305104062558
487	-0.588506322093585	2.16106415388912	-3.33526455694892	0.00682038070655144	0.101127893849751	-2.35805109183123
970	0.763479304148798	3.6206006913939	3.32418690267904	0.00695428139165372	0.102700827591942	-2.376779478509
1675	0.69602418457866	1.224034415054	3.31217912845327	0.00710246300873655	0.104471288558786	-2.3970853220632
2550	0.594706019453549	1.32243882738142	3.30933853654639	0.00713798675610807	0.104577171045837	-2.40188965262426
3262	-0.93909326809532	1.37474006797494	-3.30485126873344	0.00719447370986455	0.104988130185059	-2.40947957581478
987	-0.866655708790471	1.279665126943	-3.30024030775662	0.00725299354842202	0.105425402286512	-2.41727940359614
2841	-0.552672274861645	1.02061957524515	-3.2975531641175	0.00728732132827619	0.10550898174116	-2.4218252470228
1302	0.654307888714268	1.37894165914478	3.28984905711043	0.00738666256087477	0.10647704036976	-2.43485954238774
